source_dataset,message_id,subject,body,combined_text,from_address,from_domain,reply_to_address,reply_to_domain,return_path_domain,message_id_domain,html_content,label
bundled_local,EMAIL_000211,Confirm Your Identity Now,Confirm receipt of package: bit.ly/16ws2k,Confirm Your Identity Now Confirm receipt of package: bit.ly/16ws2k,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000443,Your Account Has Been Compromised,PayPal security alert. Confirm your information: bit.ly/gyyrw1,Your Account Has Been Compromised PayPal security alert. Confirm your information: bit.ly/gyyrw1,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000098,Urgent: Verify Your Account,Confirm receipt of package: bit.ly/7omk97,Urgent: Verify Your Account Confirm receipt of package: bit.ly/7omk97,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000190,Action Required: Unusual Activity Detected,Your payment method has expired. Update it now: bit.ly/81vcsf,Action Required: Unusual Activity Detected Your payment method has expired. Update it now: bit.ly/81vcsf,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000036,Bank Security Alert,Confirm receipt of package: bit.ly/6g4j5n,Bank Security Alert Confirm receipt of package: bit.ly/6g4j5n,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000139,Click Here to Confirm Your Password,We noticed unusual activity. Please confirm your password: bit.ly/12u13u,Click Here to Confirm Your Password We noticed unusual activity. Please confirm your password: bit.ly/12u13u,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000489,Bank Security Alert,Amazon detected unauthorized access. Verify your account: bit.ly/g0qwhb,Bank Security Alert Amazon detected unauthorized access. Verify your account: bit.ly/g0qwhb,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000359,Click Here to Confirm Your Password,Your Netflix subscription needs updating: bit.ly/utia37,Click Here to Confirm Your Password Your Netflix subscription needs updating: bit.ly/utia37,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000409,Update Payment Method Required,Click here immediately to verify your account before it gets suspended: bit.ly/6l2dax,Update Payment Method Required Click here immediately to verify your account before it gets suspended: bit.ly/6l2dax,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000497,Confirm Your Identity Now,Confirm receipt of package: bit.ly/8d4yys,Confirm Your Identity Now Confirm receipt of package: bit.ly/8d4yys,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000269,Bank Security Alert,PayPal security alert. Confirm your information: bit.ly/tdkzwi,Bank Security Alert PayPal security alert. Confirm your information: bit.ly/tdkzwi,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000202,Update Payment Method Required,IRS tax refund ready for pickup. Claim here: bit.ly/gmwcrc,Update Payment Method Required IRS tax refund ready for pickup. Claim here: bit.ly/gmwcrc,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000245,Your Package Delivery Failed,IRS tax refund ready for pickup. Claim here: bit.ly/8w9xr6,Your Package Delivery Failed IRS tax refund ready for pickup. Claim here: bit.ly/8w9xr6,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000781,Meeting Tomorrow at 2PM,Thank you for your order! Your item will be shipped within 2 business days.,Meeting Tomorrow at 2PM Thank you for your order! Your item will be shipped within 2 business days.,hr@company.com,company.com,,,,,,0
bundled_local,EMAIL_000367,Confirm Your Identity Now,Confirm receipt of package: bit.ly/8ms25s,Confirm Your Identity Now Confirm receipt of package: bit.ly/8ms25s,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000247,Your Account Has Been Compromised,Click here immediately to verify your account before it gets suspended: bit.ly/qepnhp,Your Account Has Been Compromised Click here immediately to verify your account before it gets suspended: bit.ly/qepnhp,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000258,Refund Pending - Claim Now,Your Netflix subscription needs updating: bit.ly/afcwqi,Refund Pending - Claim Now Your Netflix subscription needs updating: bit.ly/afcwqi,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000485,Congratulations! You've Won a Prize,Amazon detected unauthorized access. Verify your account: bit.ly/y4bbcr,Congratulations! You've Won a Prize Amazon detected unauthorized access. Verify your account: bit.ly/y4bbcr,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000043,Urgent: Verify Your Account,IRS tax refund ready for pickup. Claim here: bit.ly/z916js,Urgent: Verify Your Account IRS tax refund ready for pickup. Claim here: bit.ly/z916js,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000382,Congratulations! You've Won a Prize,PayPal security alert. Confirm your information: bit.ly/4e5ii4,Congratulations! You've Won a Prize PayPal security alert. Confirm your information: bit.ly/4e5ii4,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000623,Annual Leave Request Approved,Attached is the updated project timeline. Please review and provide feedback.,Annual Leave Request Approved Attached is the updated project timeline. Please review and provide feedback.,newsletter@brand.com,brand.com,,,,,,0
bundled_local,EMAIL_000213,Action Required: Unusual Activity Detected,Your Netflix subscription needs updating: bit.ly/5l2iri,Action Required: Unusual Activity Detected Your Netflix subscription needs updating: bit.ly/5l2iri,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000006,Click Here to Confirm Your Password,Confirm receipt of package: bit.ly/fxgplt,Click Here to Confirm Your Password Confirm receipt of package: bit.ly/fxgplt,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000275,Action Required: Unusual Activity Detected,PayPal security alert. Confirm your information: bit.ly/s1obr0,Action Required: Unusual Activity Detected PayPal security alert. Confirm your information: bit.ly/s1obr0,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000921,Project Update - Q3 Results,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.","Project Update - Q3 Results Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",noreply@company.com,company.com,,,,,,0
bundled_local,EMAIL_000468,Congratulations! You've Won a Prize,We noticed unusual activity. Please confirm your password: bit.ly/uhkw04,Congratulations! You've Won a Prize We noticed unusual activity. Please confirm your password: bit.ly/uhkw04,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000084,Update Payment Method Required,Your Netflix subscription needs updating: bit.ly/lzgrcq,Update Payment Method Required Your Netflix subscription needs updating: bit.ly/lzgrcq,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000328,Your Account Has Been Compromised,Your Netflix subscription needs updating: bit.ly/vby5hv,Your Account Has Been Compromised Your Netflix subscription needs updating: bit.ly/vby5hv,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000454,Action Required: Unusual Activity Detected,Your Netflix subscription needs updating: bit.ly/15vt72,Action Required: Unusual Activity Detected Your Netflix subscription needs updating: bit.ly/15vt72,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000266,Confirm Your Identity Now,Your Netflix subscription needs updating: bit.ly/zamft1,Confirm Your Identity Now Your Netflix subscription needs updating: bit.ly/zamft1,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000200,Update Payment Method Required,Congratulations! You've won $5000. Claim your prize: bit.ly/ue9m17,Update Payment Method Required Congratulations! You've won $5000. Claim your prize: bit.ly/ue9m17,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000311,Confirm Your Identity Now,We noticed unusual activity. Please confirm your password: bit.ly/ucomyv,Confirm Your Identity Now We noticed unusual activity. Please confirm your password: bit.ly/ucomyv,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000008,Bank Security Alert,We noticed unusual activity. Please confirm your password: bit.ly/7lslty,Bank Security Alert We noticed unusual activity. Please confirm your password: bit.ly/7lslty,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000133,Your Account Has Been Compromised,Confirm receipt of package: bit.ly/yq1mzy,Your Account Has Been Compromised Confirm receipt of package: bit.ly/yq1mzy,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000137,Refund Pending - Claim Now,PayPal security alert. Confirm your information: bit.ly/995659,Refund Pending - Claim Now PayPal security alert. Confirm your information: bit.ly/995659,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000016,Update Payment Method Required,Amazon detected unauthorized access. Verify your account: bit.ly/7rlct8,Update Payment Method Required Amazon detected unauthorized access. Verify your account: bit.ly/7rlct8,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000087,Click Here to Confirm Your Password,We noticed unusual activity. Please confirm your password: bit.ly/0uuqsx,Click Here to Confirm Your Password We noticed unusual activity. Please confirm your password: bit.ly/0uuqsx,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000976,Team Lunch This Friday,Here's the monthly report with our latest metrics and performance analysis.,Team Lunch This Friday Here's the monthly report with our latest metrics and performance analysis.,noreply@company.com,company.com,,,,,,0
bundled_local,EMAIL_000354,Your Account Has Been Compromised,Amazon detected unauthorized access. Verify your account: bit.ly/1yob7x,Your Account Has Been Compromised Amazon detected unauthorized access. Verify your account: bit.ly/1yob7x,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000099,Congratulations! You've Won a Prize,We noticed unusual activity. Please confirm your password: bit.ly/j64zey,Congratulations! You've Won a Prize We noticed unusual activity. Please confirm your password: bit.ly/j64zey,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000144,Congratulations! You've Won a Prize,IRS tax refund ready for pickup. Claim here: bit.ly/r3bzi8,Congratulations! You've Won a Prize IRS tax refund ready for pickup. Claim here: bit.ly/r3bzi8,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000227,Your Package Delivery Failed,Congratulations! You've won $5000. Claim your prize: bit.ly/jbu2iw,Your Package Delivery Failed Congratulations! You've won $5000. Claim your prize: bit.ly/jbu2iw,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000225,Urgent: Verify Your Account,Confirm receipt of package: bit.ly/p4agnu,Urgent: Verify Your Account Confirm receipt of package: bit.ly/p4agnu,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000126,Your Account Has Been Compromised,PayPal security alert. Confirm your information: bit.ly/qmqw8w,Your Account Has Been Compromised PayPal security alert. Confirm your information: bit.ly/qmqw8w,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000264,Congratulations! You've Won a Prize,Your Netflix subscription needs updating: bit.ly/7x4w3p,Congratulations! You've Won a Prize Your Netflix subscription needs updating: bit.ly/7x4w3p,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000356,Confirm Your Identity Now,Amazon detected unauthorized access. Verify your account: bit.ly/b3rf0z,Confirm Your Identity Now Amazon detected unauthorized access. Verify your account: bit.ly/b3rf0z,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000353,Your Package Delivery Failed,Your Netflix subscription needs updating: bit.ly/7sz2sk,Your Package Delivery Failed Your Netflix subscription needs updating: bit.ly/7sz2sk,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000324,Update Payment Method Required,Confirm receipt of package: bit.ly/wsuu6w,Update Payment Method Required Confirm receipt of package: bit.ly/wsuu6w,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000214,Congratulations! You've Won a Prize,Confirm receipt of package: bit.ly/hbfenj,Congratulations! You've Won a Prize Confirm receipt of package: bit.ly/hbfenj,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000223,Your Account Has Been Compromised,IRS tax refund ready for pickup. Claim here: bit.ly/n8mrxg,Your Account Has Been Compromised IRS tax refund ready for pickup. Claim here: bit.ly/n8mrxg,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000064,Congratulations! You've Won a Prize,Confirm receipt of package: bit.ly/dfinim,Congratulations! You've Won a Prize Confirm receipt of package: bit.ly/dfinim,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000259,Urgent: Verify Your Account,Your Microsoft account needs immediate attention: bit.ly/bw0hs3,Urgent: Verify Your Account Your Microsoft account needs immediate attention: bit.ly/bw0hs3,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000088,Urgent: Verify Your Account,Confirm receipt of package: bit.ly/jrme11,Urgent: Verify Your Account Confirm receipt of package: bit.ly/jrme11,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000304,Your Account Has Been Compromised,Your payment method has expired. Update it now: bit.ly/y3nsvg,Your Account Has Been Compromised Your payment method has expired. Update it now: bit.ly/y3nsvg,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000386,Your Account Has Been Compromised,Congratulations! You've won $5000. Claim your prize: bit.ly/4pxp39,Your Account Has Been Compromised Congratulations! You've won $5000. Claim your prize: bit.ly/4pxp39,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000391,Refund Pending - Claim Now,Your payment method has expired. Update it now: bit.ly/x4dn7x,Refund Pending - Claim Now Your payment method has expired. Update it now: bit.ly/x4dn7x,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000452,Urgent: Verify Your Account,Amazon detected unauthorized access. Verify your account: bit.ly/iij6rf,Urgent: Verify Your Account Amazon detected unauthorized access. Verify your account: bit.ly/iij6rf,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000285,Bank Security Alert,Click here immediately to verify your account before it gets suspended: bit.ly/k8ihw8,Bank Security Alert Click here immediately to verify your account before it gets suspended: bit.ly/k8ihw8,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000150,Update Payment Method Required,Amazon detected unauthorized access. Verify your account: bit.ly/l6x1p7,Update Payment Method Required Amazon detected unauthorized access. Verify your account: bit.ly/l6x1p7,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000390,Bank Security Alert,Amazon detected unauthorized access. Verify your account: bit.ly/m5g0fa,Bank Security Alert Amazon detected unauthorized access. Verify your account: bit.ly/m5g0fa,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000360,Confirm Your Identity Now,Your Microsoft account needs immediate attention: bit.ly/rgv5j2,Confirm Your Identity Now Your Microsoft account needs immediate attention: bit.ly/rgv5j2,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000325,Your Account Has Been Compromised,Your Netflix subscription needs updating: bit.ly/wqytcx,Your Account Has Been Compromised Your Netflix subscription needs updating: bit.ly/wqytcx,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000300,Action Required: Unusual Activity Detected,Amazon detected unauthorized access. Verify your account: bit.ly/ktoen3,Action Required: Unusual Activity Detected Amazon detected unauthorized access. Verify your account: bit.ly/ktoen3,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000418,Click Here to Confirm Your Password,PayPal security alert. Confirm your information: bit.ly/ivzf3c,Click Here to Confirm Your Password PayPal security alert. Confirm your information: bit.ly/ivzf3c,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000280,Urgent: Verify Your Account,We noticed unusual activity. Please confirm your password: bit.ly/o3aoo1,Urgent: Verify Your Account We noticed unusual activity. Please confirm your password: bit.ly/o3aoo1,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000220,Your Account Has Been Compromised,Confirm receipt of package: bit.ly/r7w65r,Your Account Has Been Compromised Confirm receipt of package: bit.ly/r7w65r,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000412,Update Payment Method Required,Congratulations! You've won $5000. Claim your prize: bit.ly/93wjjz,Update Payment Method Required Congratulations! You've won $5000. Claim your prize: bit.ly/93wjjz,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000475,Congratulations! You've Won a Prize,Your Microsoft account needs immediate attention: bit.ly/yb0fik,Congratulations! You've Won a Prize Your Microsoft account needs immediate attention: bit.ly/yb0fik,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000327,Update Payment Method Required,Congratulations! You've won $5000. Claim your prize: bit.ly/9re4ye,Update Payment Method Required Congratulations! You've won $5000. Claim your prize: bit.ly/9re4ye,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000005,Confirm Your Identity Now,Your payment method has expired. Update it now: bit.ly/49p5ru,Confirm Your Identity Now Your payment method has expired. Update it now: bit.ly/49p5ru,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000221,Your Account Has Been Compromised,Congratulations! You've won $5000. Claim your prize: bit.ly/m62bbl,Your Account Has Been Compromised Congratulations! You've won $5000. Claim your prize: bit.ly/m62bbl,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000396,Your Account Has Been Compromised,Amazon detected unauthorized access. Verify your account: bit.ly/bjtd67,Your Account Has Been Compromised Amazon detected unauthorized access. Verify your account: bit.ly/bjtd67,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000481,Click Here to Confirm Your Password,PayPal security alert. Confirm your information: bit.ly/wlzhl9,Click Here to Confirm Your Password PayPal security alert. Confirm your information: bit.ly/wlzhl9,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000174,Bank Security Alert,We noticed unusual activity. Please confirm your password: bit.ly/afz0g3,Bank Security Alert We noticed unusual activity. Please confirm your password: bit.ly/afz0g3,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000239,Refund Pending - Claim Now,Congratulations! You've won $5000. Claim your prize: bit.ly/age50p,Refund Pending - Claim Now Congratulations! You've won $5000. Claim your prize: bit.ly/age50p,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000142,Update Payment Method Required,Amazon detected unauthorized access. Verify your account: bit.ly/pioonj,Update Payment Method Required Amazon detected unauthorized access. Verify your account: bit.ly/pioonj,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000236,Bank Security Alert,Amazon detected unauthorized access. Verify your account: bit.ly/2qbwc8,Bank Security Alert Amazon detected unauthorized access. Verify your account: bit.ly/2qbwc8,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000122,Refund Pending - Claim Now,Amazon detected unauthorized access. Verify your account: bit.ly/012csp,Refund Pending - Claim Now Amazon detected unauthorized access. Verify your account: bit.ly/012csp,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000210,Update Payment Method Required,IRS tax refund ready for pickup. Claim here: bit.ly/njjd52,Update Payment Method Required IRS tax refund ready for pickup. Claim here: bit.ly/njjd52,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000477,Action Required: Unusual Activity Detected,Amazon detected unauthorized access. Verify your account: bit.ly/y5zhmy,Action Required: Unusual Activity Detected Amazon detected unauthorized access. Verify your account: bit.ly/y5zhmy,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000103,Click Here to Confirm Your Password,Your payment method has expired. Update it now: bit.ly/4i4b5u,Click Here to Confirm Your Password Your payment method has expired. Update it now: bit.ly/4i4b5u,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000086,Urgent: Verify Your Account,Click here immediately to verify your account before it gets suspended: bit.ly/utij2g,Urgent: Verify Your Account Click here immediately to verify your account before it gets suspended: bit.ly/utij2g,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000457,Update Payment Method Required,Your Microsoft account needs immediate attention: bit.ly/9syuqn,Update Payment Method Required Your Microsoft account needs immediate attention: bit.ly/9syuqn,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000305,Bank Security Alert,We noticed unusual activity. Please confirm your password: bit.ly/tgqvro,Bank Security Alert We noticed unusual activity. Please confirm your password: bit.ly/tgqvro,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000384,Refund Pending - Claim Now,Amazon detected unauthorized access. Verify your account: bit.ly/qhvs3o,Refund Pending - Claim Now Amazon detected unauthorized access. Verify your account: bit.ly/qhvs3o,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000048,Your Package Delivery Failed,We noticed unusual activity. Please confirm your password: bit.ly/hq6wga,Your Package Delivery Failed We noticed unusual activity. Please confirm your password: bit.ly/hq6wga,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000132,Congratulations! You've Won a Prize,Your Microsoft account needs immediate attention: bit.ly/5lr2c7,Congratulations! You've Won a Prize Your Microsoft account needs immediate attention: bit.ly/5lr2c7,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000195,Action Required: Unusual Activity Detected,We noticed unusual activity. Please confirm your password: bit.ly/vvzmnc,Action Required: Unusual Activity Detected We noticed unusual activity. Please confirm your password: bit.ly/vvzmnc,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000498,Action Required: Unusual Activity Detected,We noticed unusual activity. Please confirm your password: bit.ly/yndg5k,Action Required: Unusual Activity Detected We noticed unusual activity. Please confirm your password: bit.ly/yndg5k,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000051,Bank Security Alert,Confirm receipt of package: bit.ly/c4p3ob,Bank Security Alert Confirm receipt of package: bit.ly/c4p3ob,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000121,Congratulations! You've Won a Prize,PayPal security alert. Confirm your information: bit.ly/1qy2xv,Congratulations! You've Won a Prize PayPal security alert. Confirm your information: bit.ly/1qy2xv,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000520,Annual Leave Request Approved,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.","Annual Leave Request Approved Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",team@workplace.com,workplace.com,,,,,,0
bundled_local,EMAIL_000054,Your Package Delivery Failed,Congratulations! You've won $5000. Claim your prize: bit.ly/0vq64r,Your Package Delivery Failed Congratulations! You've won $5000. Claim your prize: bit.ly/0vq64r,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000342,Update Payment Method Required,Click here immediately to verify your account before it gets suspended: bit.ly/re8ses,Update Payment Method Required Click here immediately to verify your account before it gets suspended: bit.ly/re8ses,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000035,Update Payment Method Required,Amazon detected unauthorized access. Verify your account: bit.ly/v2a4ab,Update Payment Method Required Amazon detected unauthorized access. Verify your account: bit.ly/v2a4ab,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000212,Your Package Delivery Failed,Your Microsoft account needs immediate attention: bit.ly/omw4fg,Your Package Delivery Failed Your Microsoft account needs immediate attention: bit.ly/omw4fg,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000459,Confirm Your Identity Now,Your Microsoft account needs immediate attention: bit.ly/720cop,Confirm Your Identity Now Your Microsoft account needs immediate attention: bit.ly/720cop,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000332,Urgent: Verify Your Account,Amazon detected unauthorized access. Verify your account: bit.ly/189gnl,Urgent: Verify Your Account Amazon detected unauthorized access. Verify your account: bit.ly/189gnl,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000068,Bank Security Alert,Amazon detected unauthorized access. Verify your account: bit.ly/fythrf,Bank Security Alert Amazon detected unauthorized access. Verify your account: bit.ly/fythrf,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000042,Congratulations! You've Won a Prize,Your Microsoft account needs immediate attention: bit.ly/omfkk8,Congratulations! You've Won a Prize Your Microsoft account needs immediate attention: bit.ly/omfkk8,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000381,Update Payment Method Required,Congratulations! You've won $5000. Claim your prize: bit.ly/99yvo6,Update Payment Method Required Congratulations! You've won $5000. Claim your prize: bit.ly/99yvo6,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000148,Urgent: Verify Your Account,IRS tax refund ready for pickup. Claim here: bit.ly/uyfn8s,Urgent: Verify Your Account IRS tax refund ready for pickup. Claim here: bit.ly/uyfn8s,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000333,Click Here to Confirm Your Password,Your Microsoft account needs immediate attention: bit.ly/nge2k8,Click Here to Confirm Your Password Your Microsoft account needs immediate attention: bit.ly/nge2k8,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000059,Click Here to Confirm Your Password,IRS tax refund ready for pickup. Claim here: bit.ly/eaxier,Click Here to Confirm Your Password IRS tax refund ready for pickup. Claim here: bit.ly/eaxier,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000198,Click Here to Confirm Your Password,Your payment method has expired. Update it now: bit.ly/3nvfmw,Click Here to Confirm Your Password Your payment method has expired. Update it now: bit.ly/3nvfmw,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000270,Action Required: Unusual Activity Detected,Your Netflix subscription needs updating: bit.ly/0tde34,Action Required: Unusual Activity Detected Your Netflix subscription needs updating: bit.ly/0tde34,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000092,Confirm Your Identity Now,Your Microsoft account needs immediate attention: bit.ly/9mfzw7,Confirm Your Identity Now Your Microsoft account needs immediate attention: bit.ly/9mfzw7,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000170,Congratulations! You've Won a Prize,PayPal security alert. Confirm your information: bit.ly/dvpxmo,Congratulations! You've Won a Prize PayPal security alert. Confirm your information: bit.ly/dvpxmo,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000289,Update Payment Method Required,Click here immediately to verify your account before it gets suspended: bit.ly/cxrg8o,Update Payment Method Required Click here immediately to verify your account before it gets suspended: bit.ly/cxrg8o,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000291,Your Package Delivery Failed,Your payment method has expired. Update it now: bit.ly/e84rhs,Your Package Delivery Failed Your payment method has expired. Update it now: bit.ly/e84rhs,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000101,Congratulations! You've Won a Prize,We noticed unusual activity. Please confirm your password: bit.ly/deyv8m,Congratulations! You've Won a Prize We noticed unusual activity. Please confirm your password: bit.ly/deyv8m,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
