email_id,sender,subject,body,timestamp,word_count,has_links,suspicious_links_count,urgency_indicators_count,suspicious_keywords_count,has_sender_spoofing,has_capitals_excessive,label
EMAIL_000660,noreply@company.com,Password Changed Successfully,Thank you for attending our webinar. Here's the recording link.,2026-07-12T04:19:18.578025,10,0,0,1,0,0,0,legitimate
EMAIL_000398,verify@micros0ft-account.ru,Your Package Delivery Failed,Congratulations! You've won $5000. Claim your prize: bit.ly/fcp1b3,2026-06-30T04:19:18.572296,8,1,3,5,3,1,0,phishing
EMAIL_000743,admin@project.com,Password Changed Successfully,We've improved our security. No action needed from you.,2026-07-10T04:19:18.579731,9,0,0,0,0,0,0,legitimate
EMAIL_000754,hr@company.com,Team Lunch This Friday,Attached is the updated project timeline. Please review and provide feedback.,2026-07-24T04:19:18.579947,11,0,0,0,0,0,0,legitimate
EMAIL_000013,admin@bank-security-check.xyz,Refund Pending - Claim Now,Amazon detected unauthorized access. Verify your account: bit.ly/9s9ad4,2026-07-22T04:19:18.557599,8,1,3,1,2,1,0,phishing
EMAIL_000878,team@workplace.com,Project Update - Q3 Results,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",2026-07-07T04:19:18.582579,15,0,0,0,0,0,0,legitimate
EMAIL_000000,verify@micros0ft-account.ru,Confirm Your Identity Now,Amazon detected unauthorized access. Verify your account: bit.ly/ss3y7p,2026-07-02T04:19:18.556959,8,1,3,1,2,1,0,phishing
EMAIL_000938,newsletter@brand.com,Project Update - Q3 Results,"Your password has been successfully changed. If this wasn't you, contact support.",2026-07-17T04:19:18.583789,12,0,0,0,1,0,0,legitimate
EMAIL_000033,noreply@amaz0n-security.com,Congratulations! You've Won a Prize,We noticed unusual activity. Please confirm your password: bit.ly/ypb31d,2026-07-09T04:19:18.558081,9,1,2,5,3,1,0,phishing
EMAIL_000962,noreply@company.com,Project Update - Q3 Results,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-14T04:19:18.585541,14,0,0,0,0,0,0,legitimate
EMAIL_000891,noreply@company.com,Your Order Confirmation,"Your password has been successfully changed. If this wasn't you, contact support.",2026-07-03T04:19:18.582848,12,0,0,1,1,0,0,legitimate
EMAIL_000658,admin@project.com,New Feature Release Notes,Thank you for your order! Your item will be shipped within 2 business days.,2026-07-06T04:19:18.578001,14,0,0,1,0,0,0,legitimate
EMAIL_000075,support@paypa1-verify.com,Click Here to Confirm Your Password,We noticed unusual activity. Please confirm your password: bit.ly/y1xl3q,2026-06-29T04:19:18.559075,9,1,1,4,2,1,0,phishing
EMAIL_000686,team@workplace.com,New Feature Release Notes,Thank you for your order! Your item will be shipped within 2 business days.,2026-07-03T04:19:18.578659,14,0,0,0,0,0,0,legitimate
EMAIL_000180,noreply@amaz0n-security.com,Congratulations! You've Won a Prize,IRS tax refund ready for pickup. Claim here: bit.ly/2mk3b5,2026-07-02T04:19:18.565198,9,1,1,3,3,1,0,phishing
EMAIL_000515,orders@store.com,Project Update - Q3 Results,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-21T04:19:18.575178,14,0,0,0,0,0,0,legitimate
EMAIL_000945,notifications@app.com,Annual Leave Request Approved,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-16T04:19:18.585109,14,0,0,1,0,0,0,legitimate
EMAIL_000649,newsletter@brand.com,Your Order Confirmation,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-11T04:19:18.577837,14,0,0,0,1,0,0,legitimate
EMAIL_000771,team@workplace.com,Monthly Report Attached,Attached is the updated project timeline. Please review and provide feedback.,2026-07-15T04:19:18.580253,11,0,0,0,0,0,0,legitimate
EMAIL_000888,newsletter@brand.com,Welcome to Our Newsletter,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-07-23T04:19:18.582806,12,0,0,1,0,0,0,legitimate
EMAIL_000603,support@service.com,Password Changed Successfully,"Your password has been successfully changed. If this wasn't you, contact support.",2026-07-10T04:19:18.576978,12,0,0,0,0,0,0,legitimate
EMAIL_000254,security@google-account.tk,Click Here to Confirm Your Password,IRS tax refund ready for pickup. Claim here: bit.ly/s1972f,2026-07-10T04:19:18.567015,9,1,2,3,3,1,0,phishing
EMAIL_000496,admin@bank-security-check.xyz,Your Account Has Been Compromised,Your Netflix subscription needs updating: bit.ly/axi70k,2026-07-13T04:19:18.574851,6,1,3,2,0,1,0,phishing
EMAIL_000029,security@google-account.tk,Urgent: Verify Your Account,Amazon detected unauthorized access. Verify your account: bit.ly/h0qfg6,2026-07-03T04:19:18.558015,8,1,3,1,2,1,0,phishing
EMAIL_000151,support@paypa1-verify.com,Urgent: Verify Your Account,Amazon detected unauthorized access. Verify your account: bit.ly/uxilmz,2026-07-01T04:19:18.564467,8,1,1,5,2,1,0,phishing
EMAIL_000294,security@google-account.tk,Congratulations! You've Won a Prize,We noticed unusual activity. Please confirm your password: bit.ly/u5zvav,2026-07-01T04:19:18.567900,9,1,2,3,3,0,0,phishing
EMAIL_000581,notifications@app.com,Welcome to Our Newsletter,"Your password has been successfully changed. If this wasn't you, contact support.",2026-07-26T04:19:18.576543,12,0,0,1,0,0,0,legitimate
EMAIL_000476,admin@bank-security-check.xyz,Congratulations! You've Won a Prize,PayPal security alert. Confirm your information: bit.ly/igg63z,2026-07-23T04:19:18.574411,7,1,1,4,3,0,0,phishing
EMAIL_000835,newsletter@brand.com,Your Order Confirmation,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-04T04:19:18.581590,14,0,0,0,1,0,0,legitimate
EMAIL_000060,support@paypa1-verify.com,Urgent: Verify Your Account,PayPal security alert. Confirm your information: bit.ly/9c6dfp,2026-07-28T04:19:18.558726,7,1,1,3,3,1,0,phishing
EMAIL_000350,security@google-account.tk,Confirm Your Identity Now,Your Netflix subscription needs updating: bit.ly/0bsy0h,2026-07-20T04:19:18.569243,6,1,3,5,1,1,0,phishing
EMAIL_000857,hr@company.com,Monthly Report Attached,"Your password has been successfully changed. If this wasn't you, contact support.",2026-07-10T04:19:18.582123,12,0,0,1,0,0,0,legitimate
EMAIL_000537,support@service.com,Team Lunch This Friday,We've improved our security. No action needed from you.,2026-07-06T04:19:18.575670,9,0,0,1,0,0,0,legitimate
EMAIL_000959,hr@company.com,Team Lunch This Friday,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-20T04:19:18.585507,14,0,0,1,0,0,0,legitimate
EMAIL_000400,admin@bank-security-check.xyz,Action Required: Unusual Activity Detected,Amazon detected unauthorized access. Verify your account: bit.ly/el5g2v,2026-07-05T04:19:18.572361,8,1,2,2,1,1,0,phishing
EMAIL_000147,verify@micros0ft-account.ru,Congratulations! You've Won a Prize,Your Netflix subscription needs updating: bit.ly/nq8ix3,2026-07-03T04:19:18.564347,6,1,1,4,2,1,0,phishing
EMAIL_000579,noreply@company.com,Your Reservation Confirmation,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-06-29T04:19:18.576518,14,0,0,1,1,0,0,legitimate
EMAIL_000547,newsletter@brand.com,Team Lunch This Friday,Attached is the updated project timeline. Please review and provide feedback.,2026-07-20T04:19:18.575888,11,0,0,0,0,0,0,legitimate
EMAIL_000956,noreply@company.com,Welcome to Our Newsletter,Thank you for your order! Your item will be shipped within 2 business days.,2026-07-04T04:19:18.585454,14,0,0,0,0,0,0,legitimate
EMAIL_000458,verify@micros0ft-account.ru,Your Package Delivery Failed,PayPal security alert. Confirm your information: bit.ly/5mu9yn,2026-07-18T04:19:18.573929,7,1,2,3,1,1,0,phishing
EMAIL_000355,verify@micros0ft-account.ru,Action Required: Unusual Activity Detected,IRS tax refund ready for pickup. Claim here: bit.ly/3s5t1r,2026-07-06T04:19:18.569321,9,1,3,4,1,1,0,phishing
EMAIL_000924,orders@store.com,New Feature Release Notes,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-07T04:19:18.583412,14,0,0,1,0,0,0,legitimate
EMAIL_000123,noreply@amaz0n-security.com,Your Account Has Been Compromised,We noticed unusual activity. Please confirm your password: bit.ly/5cng04,2026-07-09T04:19:18.560150,9,1,1,3,1,1,0,phishing
EMAIL_000656,orders@store.com,New Feature Release Notes,"Your password has been successfully changed. If this wasn't you, contact support.",2026-07-04T04:19:18.577971,12,0,0,0,0,0,0,legitimate
EMAIL_000274,help@applesupport-verify.net,Bank Security Alert,We noticed unusual activity. Please confirm your password: bit.ly/wnjc4y,2026-07-26T04:19:18.567487,9,1,1,3,1,1,0,phishing
EMAIL_000993,admin@project.com,Your Order Confirmation,Your subscription has been renewed. Thank you for your continued support.,2026-07-13T04:19:18.586205,11,0,0,1,1,0,0,legitimate
EMAIL_000514,orders@store.com,Welcome to Our Newsletter,We've improved our security. No action needed from you.,2026-07-26T04:19:18.575165,9,0,0,1,0,0,0,legitimate
EMAIL_000909,notifications@app.com,Project Update - Q3 Results,"Your password has been successfully changed. If this wasn't you, contact support.",2026-07-05T04:19:18.583155,12,0,0,1,1,0,0,legitimate
EMAIL_000654,newsletter@brand.com,Your Reservation Confirmation,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-14T04:19:18.577893,14,0,0,1,1,0,0,legitimate
EMAIL_000484,noreply@amaz0n-security.com,Bank Security Alert,Confirm receipt of package: bit.ly/vlmz2s,2026-07-01T04:19:18.574538,5,1,1,2,1,1,0,phishing
EMAIL_000175,verify@micros0ft-account.ru,Action Required: Unusual Activity Detected,Your Netflix subscription needs updating: bit.ly/c8caye,2026-07-17T04:19:18.565055,6,1,3,1,0,0,0,phishing
EMAIL_000682,notifications@app.com,Project Update - Q3 Results,Thank you for attending our webinar. Here's the recording link.,2026-07-26T04:19:18.578536,10,0,0,0,0,0,0,legitimate
EMAIL_000998,newsletter@brand.com,New Feature Release Notes,We've improved our security. No action needed from you.,2026-07-24T04:19:18.586303,9,0,0,1,0,0,0,legitimate
EMAIL_000544,support@service.com,Password Changed Successfully,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-07-22T04:19:18.575755,12,0,0,1,1,0,0,legitimate
EMAIL_000846,newsletter@brand.com,Password Changed Successfully,Your subscription has been renewed. Thank you for your continued support.,2026-07-24T04:19:18.581856,11,0,0,0,0,0,0,legitimate
EMAIL_000009,admin@bank-security-check.xyz,Your Account Has Been Compromised,Your Netflix subscription needs updating: bit.ly/9gzr5d,2026-07-25T04:19:18.557482,6,1,1,3,0,1,0,phishing
EMAIL_000297,noreply@amaz0n-security.com,Click Here to Confirm Your Password,Click here immediately to verify your account before it gets suspended: bit.ly/fp29pm,2026-07-02T04:19:18.568000,12,1,3,1,3,1,0,phishing
EMAIL_000371,noreply@amaz0n-security.com,Bank Security Alert,Click here immediately to verify your account before it gets suspended: bit.ly/9rr15d,2026-07-09T04:19:18.571768,12,1,1,3,2,1,0,phishing
EMAIL_000779,admin@project.com,Meeting Tomorrow at 2PM,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-06-30T04:19:18.580417,12,0,0,1,0,0,0,legitimate
EMAIL_000471,noreply@amaz0n-security.com,Congratulations! You've Won a Prize,Your payment method has expired. Update it now: bit.ly/igs8mk,2026-07-16T04:19:18.574312,9,1,1,2,3,1,0,phishing
EMAIL_000310,help@applesupport-verify.net,Bank Security Alert,We noticed unusual activity. Please confirm your password: bit.ly/uc8cyy,2026-07-19T04:19:18.568294,9,1,3,1,1,1,0,phishing
EMAIL_000135,help@applesupport-verify.net,Action Required: Unusual Activity Detected,Click here immediately to verify your account before it gets suspended: bit.ly/doi54v,2026-07-04T04:19:18.560355,12,1,1,1,2,1,0,phishing
EMAIL_000719,newsletter@brand.com,Meeting Tomorrow at 2PM,"Your password has been successfully changed. If this wasn't you, contact support.",2026-07-01T04:19:18.579260,12,0,0,0,0,0,0,legitimate
EMAIL_000864,team@workplace.com,Project Update - Q3 Results,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-06-29T04:19:18.582217,12,0,0,0,0,0,0,legitimate
EMAIL_000915,newsletter@brand.com,Project Update - Q3 Results,Thank you for attending our webinar. Here's the recording link.,2026-07-03T04:19:18.583264,10,0,0,0,0,0,0,legitimate
EMAIL_000308,help@applesupport-verify.net,Congratulations! You've Won a Prize,Congratulations! You've won $5000. Claim your prize: bit.ly/ejzydb,2026-07-26T04:19:18.568266,8,1,3,5,3,1,0,phishing
EMAIL_000843,admin@project.com,Password Changed Successfully,Thank you for attending our webinar. Here's the recording link.,2026-07-01T04:19:18.581765,10,0,0,1,0,0,0,legitimate
EMAIL_000379,verify@micros0ft-account.ru,Refund Pending - Claim Now,Your Netflix subscription needs updating: bit.ly/9yoc5t,2026-07-20T04:19:18.571941,6,1,3,1,1,1,0,phishing
EMAIL_000875,noreply@company.com,Team Lunch This Friday,Attached is the updated project timeline. Please review and provide feedback.,2026-07-21T04:19:18.582389,11,0,0,0,0,0,0,legitimate
EMAIL_000343,help@applesupport-verify.net,Congratulations! You've Won a Prize,IRS tax refund ready for pickup. Claim here: bit.ly/gkoqao,2026-07-25T04:19:18.569096,9,1,1,3,3,1,0,phishing
EMAIL_000751,hr@company.com,Annual Leave Request Approved,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",2026-07-11T04:19:18.579897,15,0,0,1,0,0,0,legitimate
EMAIL_000801,noreply@company.com,New Feature Release Notes,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",2026-07-03T04:19:18.580900,15,0,0,1,0,0,0,legitimate
EMAIL_000695,admin@project.com,Password Changed Successfully,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",2026-07-06T04:19:18.578783,15,0,0,0,0,0,0,legitimate
EMAIL_000929,support@service.com,Monthly Report Attached,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-11T04:19:18.583589,14,0,0,0,0,0,0,legitimate
EMAIL_000171,support@paypa1-verify.com,Update Payment Method Required,PayPal security alert. Confirm your information: bit.ly/o12kln,2026-07-05T04:19:18.564983,7,1,3,1,2,1,0,phishing
EMAIL_000154,support@paypa1-verify.com,Your Account Has Been Compromised,Amazon detected unauthorized access. Verify your account: bit.ly/2s3bgn,2026-07-28T04:19:18.564514,8,1,3,5,1,1,0,phishing
EMAIL_000675,noreply@company.com,Monthly Report Attached,Here's the monthly report with our latest metrics and performance analysis.,2026-07-01T04:19:18.578381,11,0,0,1,0,0,0,legitimate
EMAIL_000337,admin@bank-security-check.xyz,Update Payment Method Required,Your payment method has expired. Update it now: bit.ly/o8328z,2026-07-09T04:19:18.568982,9,1,2,2,1,0,0,phishing
EMAIL_000107,admin@bank-security-check.xyz,Action Required: Unusual Activity Detected,We noticed unusual activity. Please confirm your password: bit.ly/0j4djp,2026-06-29T04:19:18.559817,9,1,1,5,1,0,0,phishing
EMAIL_000543,notifications@app.com,Meeting Tomorrow at 2PM,Your subscription has been renewed. Thank you for your continued support.,2026-07-03T04:19:18.575744,11,0,0,1,0,0,0,legitimate
EMAIL_000906,admin@project.com,New Feature Release Notes,Attached is the updated project timeline. Please review and provide feedback.,2026-07-20T04:19:18.583110,11,0,0,1,0,0,0,legitimate
EMAIL_000469,noreply@amaz0n-security.com,Your Account Has Been Compromised,We noticed unusual activity. Please confirm your password: bit.ly/6sqjui,2026-07-19T04:19:18.574243,9,1,2,3,1,1,0,phishing
EMAIL_000948,newsletter@brand.com,Your Order Confirmation,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-14T04:19:18.585267,14,0,0,0,1,0,0,legitimate
EMAIL_000690,support@service.com,Meeting Tomorrow at 2PM,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-07-06T04:19:18.578719,12,0,0,1,0,0,0,legitimate
EMAIL_000995,team@workplace.com,New Feature Release Notes,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-07-24T04:19:18.586230,12,0,0,1,0,0,0,legitimate
EMAIL_000015,verify@micros0ft-account.ru,Refund Pending - Claim Now,Your Netflix subscription needs updating: bit.ly/a9xvnl,2026-07-24T04:19:18.557669,6,1,3,5,1,0,0,phishing
EMAIL_000277,security@google-account.tk,Refund Pending - Claim Now,Click here immediately to verify your account before it gets suspended: bit.ly/i94a1b,2026-07-23T04:19:18.567568,12,1,3,3,3,1,0,phishing
EMAIL_000046,help@applesupport-verify.net,Congratulations! You've Won a Prize,Your Microsoft account needs immediate attention: bit.ly/7v8y3z,2026-07-26T04:19:18.558372,7,1,1,4,2,0,0,phishing
EMAIL_000020,help@applesupport-verify.net,Urgent: Verify Your Account,Amazon detected unauthorized access. Verify your account: bit.ly/pxx2pi,2026-07-06T04:19:18.557813,8,1,2,4,2,0,0,phishing
EMAIL_000596,noreply@company.com,Monthly Report Attached,Thank you for attending our webinar. Here's the recording link.,2026-07-09T04:19:18.576876,10,0,0,0,0,0,0,legitimate
EMAIL_000866,support@service.com,Monthly Report Attached,Attached is the updated project timeline. Please review and provide feedback.,2026-07-10T04:19:18.582269,11,0,0,0,0,0,0,legitimate
EMAIL_000243,noreply@amaz0n-security.com,Congratulations! You've Won a Prize,PayPal security alert. Confirm your information: bit.ly/hzl8ae,2026-07-18T04:19:18.566706,7,1,1,5,3,1,0,phishing
EMAIL_000166,security@google-account.tk,Action Required: Unusual Activity Detected,Your Microsoft account needs immediate attention: bit.ly/8uee9s,2026-07-03T04:19:18.564900,7,1,3,1,0,1,0,phishing
EMAIL_000273,verify@micros0ft-account.ru,Confirm Your Identity Now,Congratulations! You've won $5000. Claim your prize: bit.ly/jgjgo7,2026-06-29T04:19:18.567467,8,1,1,2,4,1,0,phishing
EMAIL_000913,orders@store.com,Annual Leave Request Approved,Attached is the updated project timeline. Please review and provide feedback.,2026-07-23T04:19:18.583238,11,0,0,0,0,0,0,legitimate
EMAIL_000383,verify@micros0ft-account.ru,Update Payment Method Required,IRS tax refund ready for pickup. Claim here: bit.ly/0b6dk6,2026-07-15T04:19:18.571997,9,1,3,4,2,1,0,phishing
EMAIL_000834,admin@project.com,Meeting Tomorrow at 2PM,Your subscription has been renewed. Thank you for your continued support.,2026-07-02T04:19:18.581573,11,0,0,1,0,0,0,legitimate
EMAIL_000290,admin@bank-security-check.xyz,Your Account Has Been Compromised,Amazon detected unauthorized access. Verify your account: bit.ly/0hugnm,2026-07-27T04:19:18.567838,8,1,1,3,1,1,0,phishing
EMAIL_000434,help@applesupport-verify.net,Bank Security Alert,Your Microsoft account needs immediate attention: bit.ly/g0a835,2026-07-21T04:19:18.573207,7,1,2,3,0,1,0,phishing
EMAIL_000053,verify@micros0ft-account.ru,Your Account Has Been Compromised,PayPal security alert. Confirm your information: bit.ly/79a3ri,2026-07-02T04:19:18.558557,7,1,1,5,1,1,0,phishing
EMAIL_000840,orders@store.com,Your Reservation Confirmation,Here's the monthly report with our latest metrics and performance analysis.,2026-07-26T04:19:18.581720,11,0,0,0,1,0,0,legitimate
EMAIL_000361,help@applesupport-verify.net,Refund Pending - Claim Now,We noticed unusual activity. Please confirm your password: bit.ly/mb9973,2026-07-18T04:19:18.571486,9,1,1,5,2,1,0,phishing
EMAIL_000073,support@paypa1-verify.com,Action Required: Unusual Activity Detected,Congratulations! You've won $5000. Claim your prize: bit.ly/cy9bnx,2026-07-24T04:19:18.559044,8,1,1,2,3,1,0,phishing
EMAIL_000552,hr@company.com,Welcome to Our Newsletter,We've improved our security. No action needed from you.,2026-07-08T04:19:18.575971,9,0,0,1,0,0,0,legitimate
EMAIL_000642,orders@store.com,Meeting Tomorrow at 2PM,We've improved our security. No action needed from you.,2026-07-20T04:19:18.577717,9,0,0,1,0,0,0,legitimate
EMAIL_000326,admin@bank-security-check.xyz,Your Package Delivery Failed,Confirm receipt of package: bit.ly/tx228j,2026-07-24T04:19:18.568727,5,1,3,5,1,0,0,phishing
EMAIL_000399,support@paypa1-verify.com,Your Package Delivery Failed,Click here immediately to verify your account before it gets suspended: bit.ly/bj3zf8,2026-07-11T04:19:18.572311,12,1,3,1,2,1,0,phishing
EMAIL_000193,help@applesupport-verify.net,Action Required: Unusual Activity Detected,IRS tax refund ready for pickup. Claim here: bit.ly/415ngj,2026-07-20T04:19:18.565549,9,1,2,2,1,0,0,phishing
EMAIL_000607,hr@company.com,Annual Leave Request Approved,Here's the monthly report with our latest metrics and performance analysis.,2026-07-18T04:19:18.577085,11,0,0,0,0,0,0,legitimate
EMAIL_000406,verify@micros0ft-account.ru,Bank Security Alert,We noticed unusual activity. Please confirm your password: bit.ly/tiws84,2026-07-13T04:19:18.572506,9,1,3,2,1,1,0,phishing
EMAIL_000736,noreply@company.com,Monthly Report Attached,Your subscription has been renewed. Thank you for your continued support.,2026-07-03T04:19:18.579606,11,0,0,0,0,0,0,legitimate
EMAIL_000990,noreply@company.com,Your Reservation Confirmation,We've improved our security. No action needed from you.,2026-07-17T04:19:18.586165,9,0,0,0,1,0,0,legitimate
EMAIL_000447,support@paypa1-verify.com,Refund Pending - Claim Now,Your Netflix subscription needs updating: bit.ly/5yg2hl,2026-07-11T04:19:18.573575,6,1,3,2,1,0,0,phishing
EMAIL_000349,support@paypa1-verify.com,Click Here to Confirm Your Password,Congratulations! You've won $5000. Claim your prize: bit.ly/wmkumr,2026-07-01T04:19:18.569231,8,1,2,1,5,1,0,phishing
EMAIL_000106,verify@micros0ft-account.ru,Confirm Your Identity Now,Confirm receipt of package: bit.ly/czqrf8,2026-07-16T04:19:18.559799,5,1,2,4,1,1,0,phishing
EMAIL_000896,orders@store.com,New Feature Release Notes,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",2026-07-09T04:19:18.582939,15,0,0,0,0,0,0,legitimate
EMAIL_000830,notifications@app.com,Project Update - Q3 Results,Your subscription has been renewed. Thank you for your continued support.,2026-06-30T04:19:18.581520,11,0,0,1,0,0,0,legitimate
EMAIL_000316,help@applesupport-verify.net,Confirm Your Identity Now,Your payment method has expired. Update it now: bit.ly/tt659c,2026-07-28T04:19:18.568453,9,1,1,3,2,0,0,phishing
EMAIL_000696,team@workplace.com,Meeting Tomorrow at 2PM,Attached is the updated project timeline. Please review and provide feedback.,2026-07-25T04:19:18.578822,11,0,0,0,0,0,0,legitimate
EMAIL_000072,noreply@amaz0n-security.com,Action Required: Unusual Activity Detected,Congratulations! You've won $5000. Claim your prize: bit.ly/5ljcd4,2026-07-28T04:19:18.559013,8,1,3,3,3,1,0,phishing
EMAIL_000465,admin@bank-security-check.xyz,Confirm Your Identity Now,Confirm receipt of package: bit.ly/6nbmga,2026-07-04T04:19:18.574106,5,1,2,2,1,0,0,phishing
EMAIL_000879,support@service.com,New Feature Release Notes,Attached is the updated project timeline. Please review and provide feedback.,2026-07-26T04:19:18.582651,11,0,0,0,0,0,0,legitimate
EMAIL_000102,admin@bank-security-check.xyz,Bank Security Alert,Your Netflix subscription needs updating: bit.ly/kgwp5x,2026-07-17T04:19:18.559705,6,1,3,5,0,0,0,phishing
EMAIL_000370,support@paypa1-verify.com,Congratulations! You've Won a Prize,Confirm receipt of package: bit.ly/lnv5bc,2026-07-21T04:19:18.571754,5,1,1,1,3,1,0,phishing
EMAIL_000973,support@service.com,Monthly Report Attached,Attached is the updated project timeline. Please review and provide feedback.,2026-07-06T04:19:18.585811,11,0,0,1,0,0,0,legitimate
EMAIL_000331,security@google-account.tk,Refund Pending - Claim Now,Congratulations! You've won $5000. Claim your prize: bit.ly/qcezvr,2026-06-29T04:19:18.568806,8,1,2,5,3,0,0,phishing
EMAIL_000999,hr@company.com,Password Changed Successfully,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-06-29T04:19:18.586315,12,0,0,1,1,0,0,legitimate
EMAIL_000818,notifications@app.com,New Feature Release Notes,Attached is the updated project timeline. Please review and provide feedback.,2026-07-14T04:19:18.581293,11,0,0,0,0,0,0,legitimate
EMAIL_000657,noreply@company.com,Your Order Confirmation,Your subscription has been renewed. Thank you for your continued support.,2026-07-08T04:19:18.577987,11,0,0,1,1,0,0,legitimate
EMAIL_000902,newsletter@brand.com,Meeting Tomorrow at 2PM,Your subscription has been renewed. Thank you for your continued support.,2026-07-02T04:19:18.583025,11,0,0,0,0,0,0,legitimate
EMAIL_000783,admin@project.com,Welcome to Our Newsletter,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",2026-07-06T04:19:18.580500,15,0,0,1,0,0,0,legitimate
EMAIL_000897,notifications@app.com,Annual Leave Request Approved,Your subscription has been renewed. Thank you for your continued support.,2026-07-28T04:19:18.582958,11,0,0,1,0,0,0,legitimate
EMAIL_000019,noreply@amaz0n-security.com,Bank Security Alert,Confirm receipt of package: bit.ly/xutwgy,2026-07-22T04:19:18.557799,5,1,3,5,1,1,0,phishing
EMAIL_000373,support@paypa1-verify.com,Action Required: Unusual Activity Detected,Confirm receipt of package: bit.ly/w64wnw,2026-07-19T04:19:18.571798,5,1,2,1,1,1,0,phishing
EMAIL_000394,verify@micros0ft-account.ru,Urgent: Verify Your Account,Your Microsoft account needs immediate attention: bit.ly/ss19zh,2026-07-19T04:19:18.572204,7,1,2,3,2,0,0,phishing
EMAIL_000061,noreply@amaz0n-security.com,Urgent: Verify Your Account,IRS tax refund ready for pickup. Claim here: bit.ly/590127,2026-07-01T04:19:18.558739,9,1,2,2,3,1,0,phishing
EMAIL_000802,hr@company.com,New Feature Release Notes,Thank you for your order! Your item will be shipped within 2 business days.,2026-07-17T04:19:18.580913,14,0,0,0,0,0,0,legitimate
EMAIL_000351,verify@micros0ft-account.ru,Click Here to Confirm Your Password,Click here immediately to verify your account before it gets suspended: bit.ly/0b27je,2026-06-30T04:19:18.569257,12,1,1,3,3,1,0,phishing
EMAIL_000425,noreply@amaz0n-security.com,Confirm Your Identity Now,Your Microsoft account needs immediate attention: bit.ly/h0yzoc,2026-07-19T04:19:18.572976,7,1,3,3,1,1,0,phishing
EMAIL_000494,verify@micros0ft-account.ru,Click Here to Confirm Your Password,We noticed unusual activity. Please confirm your password: bit.ly/k5t815,2026-06-30T04:19:18.574759,9,1,1,3,2,1,0,phishing
EMAIL_000572,hr@company.com,Your Reservation Confirmation,Your subscription has been renewed. Thank you for your continued support.,2026-07-25T04:19:18.576374,11,0,0,0,1,0,0,legitimate
EMAIL_000670,admin@project.com,Monthly Report Attached,Welcome to our subscriber community. You'll receive weekly updates on new features.,2026-07-14T04:19:18.578282,12,0,0,0,0,0,0,legitimate
EMAIL_000699,hr@company.com,Your Order Confirmation,Here's the monthly report with our latest metrics and performance analysis.,2026-07-22T04:19:18.578872,11,0,0,0,1,0,0,legitimate
EMAIL_000251,support@paypa1-verify.com,Action Required: Unusual Activity Detected,Your Netflix subscription needs updating: bit.ly/zcmxxz,2026-07-06T04:19:18.566928,6,1,3,1,0,1,0,phishing
EMAIL_000987,admin@project.com,Project Update - Q3 Results,The team meeting has been rescheduled to Friday at 3 PM. See you then!,2026-07-03T04:19:18.586125,14,0,0,1,0,0,0,legitimate
EMAIL_000463,admin@bank-security-check.xyz,Confirm Your Identity Now,Confirm receipt of package: bit.ly/0kikun,2026-07-07T04:19:18.574001,5,1,1,4,1,0,0,phishing
EMAIL_000078,admin@bank-security-check.xyz,Action Required: Unusual Activity Detected,Confirm receipt of package: bit.ly/91gdhv,2026-07-01T04:19:18.559154,5,1,3,5,1,1,0,phishing
EMAIL_000432,noreply@amaz0n-security.com,Refund Pending - Claim Now,Your Microsoft account needs immediate attention: bit.ly/ovmtiy,2026-07-08T04:19:18.573157,7,1,3,4,1,1,0,phishing
EMAIL_000886,hr@company.com,Your Order Confirmation,"Hi, just wanted to follow up on our discussion. Looking forward to the meeting tomorrow.",2026-07-07T04:19:18.582770,15,0,0,0,1,0,0,legitimate
EMAIL_000786,orders@store.com,Welcome to Our Newsletter,Thank you for attending our webinar. Here's the recording link.,2026-07-09T04:19:18.580580,10,0,0,1,0,0,0,legitimate
